,text,likey,retweet
150,1556917345381392385,"RT @loveaselin: 게임 ""가디언 테일즈"" 개발사 콩스튜디오 사무실이 이번 폭우로 침수 피해를 입어 내일(8월 10일)로 예정되었던 업데이트가 무기한 연기되었다는 소식. https://t.co/zZ84wWKQae",2022-08-09 08:16:35
151,1556917343607201792,RT @adhoclala: 국가 재난상황에서 관저에서 숨어있던 대통령과 폭우가 내림에도 정시 퇴근했다 10시 즈음 헐레벌떡 돌아왔던 서울시장이 자신들의 대응미숙 아니었다면 살릴수도 있었을 반지하 가족 사망사고 현장에서 '저런 곳에도 사람이 사네'란…,2022-08-09 08:16:35
152,1556917342105632768,RT @irri12: 대선 때 언론과 국민들 반이 대체 무슨 짓을 한건지 조금이라도 깨달아야 함. 80년 만이네 125년 만이네 하며 일일 최대폭우를 강조하는데 20년만 되 돌아봐도 이번을 능가하는 최대폭우 매우 많다고. https://t.co/Ta…,2022-08-09 08:16:35
153,1556917332869492736,"RT @nifos_news: 산사태 위기경보 '경계'로 상향🔔

이례적인 폭우 발생으로 
서울, 인천, 경기 지역에 산사태 위기경보가 
‘주의’에서 '경계’로 상향되었습니다.

🚨산사태로 고립되었을 경우 구조 요청
⛰️산림청 산림항공구조대(1688-…",2022-08-09 08:16:32
154,1556917330222862337,RT @ulttung: 이 물난리가 났는데 고립되서 나오질 못해 와중에 대책없이 폭우속에서 헬기 부르려다가 실패한 대통령아 솔직히 어젯밤에 니가 좀 젖을 의지가 있었어도 출근가능했었음 이런 날씨 일주일전부터 예고됐었는데 칼퇴해가지고 귀찮아서 안나온거…,2022-08-09 08:16:32
155,1556917327739830273,"RT @seig_alchemist: 어제 폭우로 재난피해를 입으신 가구는 근처 건강가정지원센터에 긴급위기가족 지원 상담을 받아 보세요. 각 센터별로 보유한 민간단체 등의 자원을 연계받거나 가구별 사례관리, 재난지역 선포 시 정부지원 연계, 아이돌봄…",2022-08-09 08:16:31
156,1556917323746779136,"RT @museun_happen: 폭우속 로켓배송 근황

쿠팡쪽은 진짜 뇌 빼고 사는 건가 https://t.co/T2pAQzA5sz",2022-08-09 08:16:30
157,1556917321909776384,"RT @kimkyochon: 지 지역구 포함 수도권에 온통 물난리가 났는데 ""씬나 맬맬 잼있다"" 트윗 올렸다가 삭제하고 올린 트윗이 ""오늘은 폭우로 길위에서 레일위에서 오랫동안...거의 굶었잔아"" 라면서 잔아잔아거리며 폭우 소재로 말장난치는 트윗.…",2022-08-09 08:16:30
158,1556917321385463808,"RT @eennaax: 낭만넘치는 강남역 차주님 
#폭우 #낭만 #워터파크 https://t.co/3YbpnPAmGW",2022-08-09 08:16:30
159,1556917320294944770,"RT @imhappy_y: 폭우 탓인지 오늘 유독 도로에 죽은 동물들이 많이 보이네요ㅠ 죽은 동물 발견 하셨을때 다산 콜센터로 전화 해주세요 (지역번호)-120 입니다ㅠㅠ!!

침수피해 제네시스 지하철역 조기퇴근 기록적 폭우 고양이들 천둥번개 남부지방",2022-08-09 08:16:29
160,1556917319779069952,RT @pedestrian_1234: 펌) 강남역에서 아저씨 한 분이 배수관에 쌓여있는 쓰레기들 다 건져내니 물이 빠졌다는데.. 저 분이 대단하신것과 별개로 폭우예보를 진작부터 했는데 전혀 대비가 안 됐다는게 너무 화나고 https://t.co/7b…,2022-08-09 08:16:29
161,1556917319208542208,"RT @TH3_GR34T_Juu: ㅁㅈ 울 아빠 공무원인데
어제 밤 10시에 집 도착 -&gt; 밤 11시 비상 걸려서 다시 출근
그리고 12시간 내내 소식 없음
이걸 매년 했어
폭우 폭설 기타 등등 아무튼 무슨 일 있을 때마다",2022-08-09 08:16:29
162,1556917317837041664,"RT @nimishel: 폭우에 고립되어봐야 아무도 구하러 안 오지만
대통령 죽이겠다고 트윗하면 1시간 내에 경찰이 잡으러 올 듯",2022-08-09 08:16:29
163,1556917317623513088,"RT @SecretLabMS: '80년 만의 폭우' 등등의 이야기가 나오는데, 그 이전의 80년과 앞으로의 80년은 사뭇 다르다는 것을 이해해야...온난화는 이전의 아웃라이어급 상황을 일상으로 만들 것은 분명하고, 이전에는 본적이 없는 상황을 가져오…",2022-08-09 08:16:29
164,1556917314419032064,어제오늘 수도권에 비 많이 오던데 트친분들 괜찮으신가요??! 저는 부산이라 더워디질것 같은데 위에 폭우가 온다니 😨 다들 건강하고 열공!!합시다❤️,2022-08-09 08:16:28
165,1556917345381392385,"RT @loveaselin: 게임 ""가디언 테일즈"" 개발사 콩스튜디오 사무실이 이번 폭우로 침수 피해를 입어 내일(8월 10일)로 예정되었던 업데이트가 무기한 연기되었다는 소식. https://t.co/zZ84wWKQae",2022-08-09 08:16:35
166,1556917343607201792,RT @adhoclala: 국가 재난상황에서 관저에서 숨어있던 대통령과 폭우가 내림에도 정시 퇴근했다 10시 즈음 헐레벌떡 돌아왔던 서울시장이 자신들의 대응미숙 아니었다면 살릴수도 있었을 반지하 가족 사망사고 현장에서 '저런 곳에도 사람이 사네'란…,2022-08-09 08:16:35
167,1556917342105632768,RT @irri12: 대선 때 언론과 국민들 반이 대체 무슨 짓을 한건지 조금이라도 깨달아야 함. 80년 만이네 125년 만이네 하며 일일 최대폭우를 강조하는데 20년만 되 돌아봐도 이번을 능가하는 최대폭우 매우 많다고. https://t.co/Ta…,2022-08-09 08:16:35
168,1556917332869492736,"RT @nifos_news: 산사태 위기경보 '경계'로 상향🔔

이례적인 폭우 발생으로 
서울, 인천, 경기 지역에 산사태 위기경보가 
‘주의’에서 '경계’로 상향되었습니다.

🚨산사태로 고립되었을 경우 구조 요청
⛰️산림청 산림항공구조대(1688-…",2022-08-09 08:16:32
169,1556917330222862337,RT @ulttung: 이 물난리가 났는데 고립되서 나오질 못해 와중에 대책없이 폭우속에서 헬기 부르려다가 실패한 대통령아 솔직히 어젯밤에 니가 좀 젖을 의지가 있었어도 출근가능했었음 이런 날씨 일주일전부터 예고됐었는데 칼퇴해가지고 귀찮아서 안나온거…,2022-08-09 08:16:32
170,1556917327739830273,"RT @seig_alchemist: 어제 폭우로 재난피해를 입으신 가구는 근처 건강가정지원센터에 긴급위기가족 지원 상담을 받아 보세요. 각 센터별로 보유한 민간단체 등의 자원을 연계받거나 가구별 사례관리, 재난지역 선포 시 정부지원 연계, 아이돌봄…",2022-08-09 08:16:31
171,1556917323746779136,"RT @museun_happen: 폭우속 로켓배송 근황

쿠팡쪽은 진짜 뇌 빼고 사는 건가 https://t.co/T2pAQzA5sz",2022-08-09 08:16:30
172,1556917321909776384,"RT @kimkyochon: 지 지역구 포함 수도권에 온통 물난리가 났는데 ""씬나 맬맬 잼있다"" 트윗 올렸다가 삭제하고 올린 트윗이 ""오늘은 폭우로 길위에서 레일위에서 오랫동안...거의 굶었잔아"" 라면서 잔아잔아거리며 폭우 소재로 말장난치는 트윗.…",2022-08-09 08:16:30
173,1556917321385463808,"RT @eennaax: 낭만넘치는 강남역 차주님 
#폭우 #낭만 #워터파크 https://t.co/3YbpnPAmGW",2022-08-09 08:16:30
174,1556917320294944770,"RT @imhappy_y: 폭우 탓인지 오늘 유독 도로에 죽은 동물들이 많이 보이네요ㅠ 죽은 동물 발견 하셨을때 다산 콜센터로 전화 해주세요 (지역번호)-120 입니다ㅠㅠ!!

침수피해 제네시스 지하철역 조기퇴근 기록적 폭우 고양이들 천둥번개 남부지방",2022-08-09 08:16:29
175,1556917319779069952,RT @pedestrian_1234: 펌) 강남역에서 아저씨 한 분이 배수관에 쌓여있는 쓰레기들 다 건져내니 물이 빠졌다는데.. 저 분이 대단하신것과 별개로 폭우예보를 진작부터 했는데 전혀 대비가 안 됐다는게 너무 화나고 https://t.co/7b…,2022-08-09 08:16:29
176,1556917319208542208,"RT @TH3_GR34T_Juu: ㅁㅈ 울 아빠 공무원인데
어제 밤 10시에 집 도착 -&gt; 밤 11시 비상 걸려서 다시 출근
그리고 12시간 내내 소식 없음
이걸 매년 했어
폭우 폭설 기타 등등 아무튼 무슨 일 있을 때마다",2022-08-09 08:16:29
177,1556917317837041664,"RT @nimishel: 폭우에 고립되어봐야 아무도 구하러 안 오지만
대통령 죽이겠다고 트윗하면 1시간 내에 경찰이 잡으러 올 듯",2022-08-09 08:16:29
178,1556917317623513088,"RT @SecretLabMS: '80년 만의 폭우' 등등의 이야기가 나오는데, 그 이전의 80년과 앞으로의 80년은 사뭇 다르다는 것을 이해해야...온난화는 이전의 아웃라이어급 상황을 일상으로 만들 것은 분명하고, 이전에는 본적이 없는 상황을 가져오…",2022-08-09 08:16:29
179,1556917314419032064,어제오늘 수도권에 비 많이 오던데 트친분들 괜찮으신가요??! 저는 부산이라 더워디질것 같은데 위에 폭우가 온다니 😨 다들 건강하고 열공!!합시다❤️,2022-08-09 08:16:28
180,1556917345381392385,"RT @loveaselin: 게임 ""가디언 테일즈"" 개발사 콩스튜디오 사무실이 이번 폭우로 침수 피해를 입어 내일(8월 10일)로 예정되었던 업데이트가 무기한 연기되었다는 소식. https://t.co/zZ84wWKQae",2022-08-09 08:16:35
181,1556917343607201792,RT @adhoclala: 국가 재난상황에서 관저에서 숨어있던 대통령과 폭우가 내림에도 정시 퇴근했다 10시 즈음 헐레벌떡 돌아왔던 서울시장이 자신들의 대응미숙 아니었다면 살릴수도 있었을 반지하 가족 사망사고 현장에서 '저런 곳에도 사람이 사네'란…,2022-08-09 08:16:35
182,1556917342105632768,RT @irri12: 대선 때 언론과 국민들 반이 대체 무슨 짓을 한건지 조금이라도 깨달아야 함. 80년 만이네 125년 만이네 하며 일일 최대폭우를 강조하는데 20년만 되 돌아봐도 이번을 능가하는 최대폭우 매우 많다고. https://t.co/Ta…,2022-08-09 08:16:35
183,1556917332869492736,"RT @nifos_news: 산사태 위기경보 '경계'로 상향🔔

이례적인 폭우 발생으로 
서울, 인천, 경기 지역에 산사태 위기경보가 
‘주의’에서 '경계’로 상향되었습니다.

🚨산사태로 고립되었을 경우 구조 요청
⛰️산림청 산림항공구조대(1688-…",2022-08-09 08:16:32
184,1556917330222862337,RT @ulttung: 이 물난리가 났는데 고립되서 나오질 못해 와중에 대책없이 폭우속에서 헬기 부르려다가 실패한 대통령아 솔직히 어젯밤에 니가 좀 젖을 의지가 있었어도 출근가능했었음 이런 날씨 일주일전부터 예고됐었는데 칼퇴해가지고 귀찮아서 안나온거…,2022-08-09 08:16:32
185,1556917327739830273,"RT @seig_alchemist: 어제 폭우로 재난피해를 입으신 가구는 근처 건강가정지원센터에 긴급위기가족 지원 상담을 받아 보세요. 각 센터별로 보유한 민간단체 등의 자원을 연계받거나 가구별 사례관리, 재난지역 선포 시 정부지원 연계, 아이돌봄…",2022-08-09 08:16:31
186,1556917323746779136,"RT @museun_happen: 폭우속 로켓배송 근황

쿠팡쪽은 진짜 뇌 빼고 사는 건가 https://t.co/T2pAQzA5sz",2022-08-09 08:16:30
187,1556917321909776384,"RT @kimkyochon: 지 지역구 포함 수도권에 온통 물난리가 났는데 ""씬나 맬맬 잼있다"" 트윗 올렸다가 삭제하고 올린 트윗이 ""오늘은 폭우로 길위에서 레일위에서 오랫동안...거의 굶었잔아"" 라면서 잔아잔아거리며 폭우 소재로 말장난치는 트윗.…",2022-08-09 08:16:30
188,1556917321385463808,"RT @eennaax: 낭만넘치는 강남역 차주님 
#폭우 #낭만 #워터파크 https://t.co/3YbpnPAmGW",2022-08-09 08:16:30
189,1556917320294944770,"RT @imhappy_y: 폭우 탓인지 오늘 유독 도로에 죽은 동물들이 많이 보이네요ㅠ 죽은 동물 발견 하셨을때 다산 콜센터로 전화 해주세요 (지역번호)-120 입니다ㅠㅠ!!

침수피해 제네시스 지하철역 조기퇴근 기록적 폭우 고양이들 천둥번개 남부지방",2022-08-09 08:16:29
190,1556917319779069952,RT @pedestrian_1234: 펌) 강남역에서 아저씨 한 분이 배수관에 쌓여있는 쓰레기들 다 건져내니 물이 빠졌다는데.. 저 분이 대단하신것과 별개로 폭우예보를 진작부터 했는데 전혀 대비가 안 됐다는게 너무 화나고 https://t.co/7b…,2022-08-09 08:16:29
191,1556917319208542208,"RT @TH3_GR34T_Juu: ㅁㅈ 울 아빠 공무원인데
어제 밤 10시에 집 도착 -&gt; 밤 11시 비상 걸려서 다시 출근
그리고 12시간 내내 소식 없음
이걸 매년 했어
폭우 폭설 기타 등등 아무튼 무슨 일 있을 때마다",2022-08-09 08:16:29
192,1556917317837041664,"RT @nimishel: 폭우에 고립되어봐야 아무도 구하러 안 오지만
대통령 죽이겠다고 트윗하면 1시간 내에 경찰이 잡으러 올 듯",2022-08-09 08:16:29
193,1556917317623513088,"RT @SecretLabMS: '80년 만의 폭우' 등등의 이야기가 나오는데, 그 이전의 80년과 앞으로의 80년은 사뭇 다르다는 것을 이해해야...온난화는 이전의 아웃라이어급 상황을 일상으로 만들 것은 분명하고, 이전에는 본적이 없는 상황을 가져오…",2022-08-09 08:16:29
194,1556917314419032064,어제오늘 수도권에 비 많이 오던데 트친분들 괜찮으신가요??! 저는 부산이라 더워디질것 같은데 위에 폭우가 온다니 😨 다들 건강하고 열공!!합시다❤️,2022-08-09 08:16:28
195,1556917345381392385,"RT @loveaselin: 게임 ""가디언 테일즈"" 개발사 콩스튜디오 사무실이 이번 폭우로 침수 피해를 입어 내일(8월 10일)로 예정되었던 업데이트가 무기한 연기되었다는 소식. https://t.co/zZ84wWKQae",2022-08-09 08:16:35
196,1556917343607201792,RT @adhoclala: 국가 재난상황에서 관저에서 숨어있던 대통령과 폭우가 내림에도 정시 퇴근했다 10시 즈음 헐레벌떡 돌아왔던 서울시장이 자신들의 대응미숙 아니었다면 살릴수도 있었을 반지하 가족 사망사고 현장에서 '저런 곳에도 사람이 사네'란…,2022-08-09 08:16:35
197,1556917342105632768,RT @irri12: 대선 때 언론과 국민들 반이 대체 무슨 짓을 한건지 조금이라도 깨달아야 함. 80년 만이네 125년 만이네 하며 일일 최대폭우를 강조하는데 20년만 되 돌아봐도 이번을 능가하는 최대폭우 매우 많다고. https://t.co/Ta…,2022-08-09 08:16:35
198,1556917332869492736,"RT @nifos_news: 산사태 위기경보 '경계'로 상향🔔

이례적인 폭우 발생으로 
서울, 인천, 경기 지역에 산사태 위기경보가 
‘주의’에서 '경계’로 상향되었습니다.

🚨산사태로 고립되었을 경우 구조 요청
⛰️산림청 산림항공구조대(1688-…",2022-08-09 08:16:32
199,1556917330222862337,RT @ulttung: 이 물난리가 났는데 고립되서 나오질 못해 와중에 대책없이 폭우속에서 헬기 부르려다가 실패한 대통령아 솔직히 어젯밤에 니가 좀 젖을 의지가 있었어도 출근가능했었음 이런 날씨 일주일전부터 예고됐었는데 칼퇴해가지고 귀찮아서 안나온거…,2022-08-09 08:16:32
200,1556917327739830273,"RT @seig_alchemist: 어제 폭우로 재난피해를 입으신 가구는 근처 건강가정지원센터에 긴급위기가족 지원 상담을 받아 보세요. 각 센터별로 보유한 민간단체 등의 자원을 연계받거나 가구별 사례관리, 재난지역 선포 시 정부지원 연계, 아이돌봄…",2022-08-09 08:16:31
201,1556917323746779136,"RT @museun_happen: 폭우속 로켓배송 근황

쿠팡쪽은 진짜 뇌 빼고 사는 건가 https://t.co/T2pAQzA5sz",2022-08-09 08:16:30
202,1556917321909776384,"RT @kimkyochon: 지 지역구 포함 수도권에 온통 물난리가 났는데 ""씬나 맬맬 잼있다"" 트윗 올렸다가 삭제하고 올린 트윗이 ""오늘은 폭우로 길위에서 레일위에서 오랫동안...거의 굶었잔아"" 라면서 잔아잔아거리며 폭우 소재로 말장난치는 트윗.…",2022-08-09 08:16:30
203,1556917321385463808,"RT @eennaax: 낭만넘치는 강남역 차주님 
#폭우 #낭만 #워터파크 https://t.co/3YbpnPAmGW",2022-08-09 08:16:30
204,1556917320294944770,"RT @imhappy_y: 폭우 탓인지 오늘 유독 도로에 죽은 동물들이 많이 보이네요ㅠ 죽은 동물 발견 하셨을때 다산 콜센터로 전화 해주세요 (지역번호)-120 입니다ㅠㅠ!!

침수피해 제네시스 지하철역 조기퇴근 기록적 폭우 고양이들 천둥번개 남부지방",2022-08-09 08:16:29
205,1556917319779069952,RT @pedestrian_1234: 펌) 강남역에서 아저씨 한 분이 배수관에 쌓여있는 쓰레기들 다 건져내니 물이 빠졌다는데.. 저 분이 대단하신것과 별개로 폭우예보를 진작부터 했는데 전혀 대비가 안 됐다는게 너무 화나고 https://t.co/7b…,2022-08-09 08:16:29
206,1556917319208542208,"RT @TH3_GR34T_Juu: ㅁㅈ 울 아빠 공무원인데
어제 밤 10시에 집 도착 -&gt; 밤 11시 비상 걸려서 다시 출근
그리고 12시간 내내 소식 없음
이걸 매년 했어
폭우 폭설 기타 등등 아무튼 무슨 일 있을 때마다",2022-08-09 08:16:29
207,1556917317837041664,"RT @nimishel: 폭우에 고립되어봐야 아무도 구하러 안 오지만
대통령 죽이겠다고 트윗하면 1시간 내에 경찰이 잡으러 올 듯",2022-08-09 08:16:29
208,1556917317623513088,"RT @SecretLabMS: '80년 만의 폭우' 등등의 이야기가 나오는데, 그 이전의 80년과 앞으로의 80년은 사뭇 다르다는 것을 이해해야...온난화는 이전의 아웃라이어급 상황을 일상으로 만들 것은 분명하고, 이전에는 본적이 없는 상황을 가져오…",2022-08-09 08:16:29
209,1556917314419032064,어제오늘 수도권에 비 많이 오던데 트친분들 괜찮으신가요??! 저는 부산이라 더워디질것 같은데 위에 폭우가 온다니 😨 다들 건강하고 열공!!합시다❤️,2022-08-09 08:16:28
210,1556917345381392385,"RT @loveaselin: 게임 ""가디언 테일즈"" 개발사 콩스튜디오 사무실이 이번 폭우로 침수 피해를 입어 내일(8월 10일)로 예정되었던 업데이트가 무기한 연기되었다는 소식. https://t.co/zZ84wWKQae",2022-08-09 08:16:35
211,1556917343607201792,RT @adhoclala: 국가 재난상황에서 관저에서 숨어있던 대통령과 폭우가 내림에도 정시 퇴근했다 10시 즈음 헐레벌떡 돌아왔던 서울시장이 자신들의 대응미숙 아니었다면 살릴수도 있었을 반지하 가족 사망사고 현장에서 '저런 곳에도 사람이 사네'란…,2022-08-09 08:16:35
212,1556917342105632768,RT @irri12: 대선 때 언론과 국민들 반이 대체 무슨 짓을 한건지 조금이라도 깨달아야 함. 80년 만이네 125년 만이네 하며 일일 최대폭우를 강조하는데 20년만 되 돌아봐도 이번을 능가하는 최대폭우 매우 많다고. https://t.co/Ta…,2022-08-09 08:16:35
213,1556917332869492736,"RT @nifos_news: 산사태 위기경보 '경계'로 상향🔔

이례적인 폭우 발생으로 
서울, 인천, 경기 지역에 산사태 위기경보가 
‘주의’에서 '경계’로 상향되었습니다.

🚨산사태로 고립되었을 경우 구조 요청
⛰️산림청 산림항공구조대(1688-…",2022-08-09 08:16:32
214,1556917330222862337,RT @ulttung: 이 물난리가 났는데 고립되서 나오질 못해 와중에 대책없이 폭우속에서 헬기 부르려다가 실패한 대통령아 솔직히 어젯밤에 니가 좀 젖을 의지가 있었어도 출근가능했었음 이런 날씨 일주일전부터 예고됐었는데 칼퇴해가지고 귀찮아서 안나온거…,2022-08-09 08:16:32
215,1556917327739830273,"RT @seig_alchemist: 어제 폭우로 재난피해를 입으신 가구는 근처 건강가정지원센터에 긴급위기가족 지원 상담을 받아 보세요. 각 센터별로 보유한 민간단체 등의 자원을 연계받거나 가구별 사례관리, 재난지역 선포 시 정부지원 연계, 아이돌봄…",2022-08-09 08:16:31
216,1556917323746779136,"RT @museun_happen: 폭우속 로켓배송 근황

쿠팡쪽은 진짜 뇌 빼고 사는 건가 https://t.co/T2pAQzA5sz",2022-08-09 08:16:30
217,1556917321909776384,"RT @kimkyochon: 지 지역구 포함 수도권에 온통 물난리가 났는데 ""씬나 맬맬 잼있다"" 트윗 올렸다가 삭제하고 올린 트윗이 ""오늘은 폭우로 길위에서 레일위에서 오랫동안...거의 굶었잔아"" 라면서 잔아잔아거리며 폭우 소재로 말장난치는 트윗.…",2022-08-09 08:16:30
218,1556917321385463808,"RT @eennaax: 낭만넘치는 강남역 차주님 
#폭우 #낭만 #워터파크 https://t.co/3YbpnPAmGW",2022-08-09 08:16:30
219,1556917320294944770,"RT @imhappy_y: 폭우 탓인지 오늘 유독 도로에 죽은 동물들이 많이 보이네요ㅠ 죽은 동물 발견 하셨을때 다산 콜센터로 전화 해주세요 (지역번호)-120 입니다ㅠㅠ!!

침수피해 제네시스 지하철역 조기퇴근 기록적 폭우 고양이들 천둥번개 남부지방",2022-08-09 08:16:29
220,1556917319779069952,RT @pedestrian_1234: 펌) 강남역에서 아저씨 한 분이 배수관에 쌓여있는 쓰레기들 다 건져내니 물이 빠졌다는데.. 저 분이 대단하신것과 별개로 폭우예보를 진작부터 했는데 전혀 대비가 안 됐다는게 너무 화나고 https://t.co/7b…,2022-08-09 08:16:29
221,1556917319208542208,"RT @TH3_GR34T_Juu: ㅁㅈ 울 아빠 공무원인데
어제 밤 10시에 집 도착 -&gt; 밤 11시 비상 걸려서 다시 출근
그리고 12시간 내내 소식 없음
이걸 매년 했어
폭우 폭설 기타 등등 아무튼 무슨 일 있을 때마다",2022-08-09 08:16:29
222,1556917317837041664,"RT @nimishel: 폭우에 고립되어봐야 아무도 구하러 안 오지만
대통령 죽이겠다고 트윗하면 1시간 내에 경찰이 잡으러 올 듯",2022-08-09 08:16:29
223,1556917317623513088,"RT @SecretLabMS: '80년 만의 폭우' 등등의 이야기가 나오는데, 그 이전의 80년과 앞으로의 80년은 사뭇 다르다는 것을 이해해야...온난화는 이전의 아웃라이어급 상황을 일상으로 만들 것은 분명하고, 이전에는 본적이 없는 상황을 가져오…",2022-08-09 08:16:29
224,1556917314419032064,어제오늘 수도권에 비 많이 오던데 트친분들 괜찮으신가요??! 저는 부산이라 더워디질것 같은데 위에 폭우가 온다니 😨 다들 건강하고 열공!!합시다❤️,2022-08-09 08:16:28
225,1556917345381392385,"RT @loveaselin: 게임 ""가디언 테일즈"" 개발사 콩스튜디오 사무실이 이번 폭우로 침수 피해를 입어 내일(8월 10일)로 예정되었던 업데이트가 무기한 연기되었다는 소식. https://t.co/zZ84wWKQae",2022-08-09 08:16:35
226,1556917343607201792,RT @adhoclala: 국가 재난상황에서 관저에서 숨어있던 대통령과 폭우가 내림에도 정시 퇴근했다 10시 즈음 헐레벌떡 돌아왔던 서울시장이 자신들의 대응미숙 아니었다면 살릴수도 있었을 반지하 가족 사망사고 현장에서 '저런 곳에도 사람이 사네'란…,2022-08-09 08:16:35
227,1556917342105632768,RT @irri12: 대선 때 언론과 국민들 반이 대체 무슨 짓을 한건지 조금이라도 깨달아야 함. 80년 만이네 125년 만이네 하며 일일 최대폭우를 강조하는데 20년만 되 돌아봐도 이번을 능가하는 최대폭우 매우 많다고. https://t.co/Ta…,2022-08-09 08:16:35
228,1556917332869492736,"RT @nifos_news: 산사태 위기경보 '경계'로 상향🔔

이례적인 폭우 발생으로 
서울, 인천, 경기 지역에 산사태 위기경보가 
‘주의’에서 '경계’로 상향되었습니다.

🚨산사태로 고립되었을 경우 구조 요청
⛰️산림청 산림항공구조대(1688-…",2022-08-09 08:16:32
229,1556917330222862337,RT @ulttung: 이 물난리가 났는데 고립되서 나오질 못해 와중에 대책없이 폭우속에서 헬기 부르려다가 실패한 대통령아 솔직히 어젯밤에 니가 좀 젖을 의지가 있었어도 출근가능했었음 이런 날씨 일주일전부터 예고됐었는데 칼퇴해가지고 귀찮아서 안나온거…,2022-08-09 08:16:32
230,1556917327739830273,"RT @seig_alchemist: 어제 폭우로 재난피해를 입으신 가구는 근처 건강가정지원센터에 긴급위기가족 지원 상담을 받아 보세요. 각 센터별로 보유한 민간단체 등의 자원을 연계받거나 가구별 사례관리, 재난지역 선포 시 정부지원 연계, 아이돌봄…",2022-08-09 08:16:31
231,1556917323746779136,"RT @museun_happen: 폭우속 로켓배송 근황

쿠팡쪽은 진짜 뇌 빼고 사는 건가 https://t.co/T2pAQzA5sz",2022-08-09 08:16:30
232,1556917321909776384,"RT @kimkyochon: 지 지역구 포함 수도권에 온통 물난리가 났는데 ""씬나 맬맬 잼있다"" 트윗 올렸다가 삭제하고 올린 트윗이 ""오늘은 폭우로 길위에서 레일위에서 오랫동안...거의 굶었잔아"" 라면서 잔아잔아거리며 폭우 소재로 말장난치는 트윗.…",2022-08-09 08:16:30
233,1556917321385463808,"RT @eennaax: 낭만넘치는 강남역 차주님 
#폭우 #낭만 #워터파크 https://t.co/3YbpnPAmGW",2022-08-09 08:16:30
234,1556917320294944770,"RT @imhappy_y: 폭우 탓인지 오늘 유독 도로에 죽은 동물들이 많이 보이네요ㅠ 죽은 동물 발견 하셨을때 다산 콜센터로 전화 해주세요 (지역번호)-120 입니다ㅠㅠ!!

침수피해 제네시스 지하철역 조기퇴근 기록적 폭우 고양이들 천둥번개 남부지방",2022-08-09 08:16:29
235,1556917319779069952,RT @pedestrian_1234: 펌) 강남역에서 아저씨 한 분이 배수관에 쌓여있는 쓰레기들 다 건져내니 물이 빠졌다는데.. 저 분이 대단하신것과 별개로 폭우예보를 진작부터 했는데 전혀 대비가 안 됐다는게 너무 화나고 https://t.co/7b…,2022-08-09 08:16:29
236,1556917319208542208,"RT @TH3_GR34T_Juu: ㅁㅈ 울 아빠 공무원인데
어제 밤 10시에 집 도착 -&gt; 밤 11시 비상 걸려서 다시 출근
그리고 12시간 내내 소식 없음
이걸 매년 했어
폭우 폭설 기타 등등 아무튼 무슨 일 있을 때마다",2022-08-09 08:16:29
237,1556917317837041664,"RT @nimishel: 폭우에 고립되어봐야 아무도 구하러 안 오지만
대통령 죽이겠다고 트윗하면 1시간 내에 경찰이 잡으러 올 듯",2022-08-09 08:16:29
238,1556917317623513088,"RT @SecretLabMS: '80년 만의 폭우' 등등의 이야기가 나오는데, 그 이전의 80년과 앞으로의 80년은 사뭇 다르다는 것을 이해해야...온난화는 이전의 아웃라이어급 상황을 일상으로 만들 것은 분명하고, 이전에는 본적이 없는 상황을 가져오…",2022-08-09 08:16:29
239,1556917314419032064,어제오늘 수도권에 비 많이 오던데 트친분들 괜찮으신가요??! 저는 부산이라 더워디질것 같은데 위에 폭우가 온다니 😨 다들 건강하고 열공!!합시다❤️,2022-08-09 08:16:28
240,1556917345381392385,"RT @loveaselin: 게임 ""가디언 테일즈"" 개발사 콩스튜디오 사무실이 이번 폭우로 침수 피해를 입어 내일(8월 10일)로 예정되었던 업데이트가 무기한 연기되었다는 소식. https://t.co/zZ84wWKQae",2022-08-09 08:16:35
241,1556917343607201792,RT @adhoclala: 국가 재난상황에서 관저에서 숨어있던 대통령과 폭우가 내림에도 정시 퇴근했다 10시 즈음 헐레벌떡 돌아왔던 서울시장이 자신들의 대응미숙 아니었다면 살릴수도 있었을 반지하 가족 사망사고 현장에서 '저런 곳에도 사람이 사네'란…,2022-08-09 08:16:35
242,1556917342105632768,RT @irri12: 대선 때 언론과 국민들 반이 대체 무슨 짓을 한건지 조금이라도 깨달아야 함. 80년 만이네 125년 만이네 하며 일일 최대폭우를 강조하는데 20년만 되 돌아봐도 이번을 능가하는 최대폭우 매우 많다고. https://t.co/Ta…,2022-08-09 08:16:35
243,1556917332869492736,"RT @nifos_news: 산사태 위기경보 '경계'로 상향🔔

이례적인 폭우 발생으로 
서울, 인천, 경기 지역에 산사태 위기경보가 
‘주의’에서 '경계’로 상향되었습니다.

🚨산사태로 고립되었을 경우 구조 요청
⛰️산림청 산림항공구조대(1688-…",2022-08-09 08:16:32
244,1556917330222862337,RT @ulttung: 이 물난리가 났는데 고립되서 나오질 못해 와중에 대책없이 폭우속에서 헬기 부르려다가 실패한 대통령아 솔직히 어젯밤에 니가 좀 젖을 의지가 있었어도 출근가능했었음 이런 날씨 일주일전부터 예고됐었는데 칼퇴해가지고 귀찮아서 안나온거…,2022-08-09 08:16:32
