,text,likey,retweet
275,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
276,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
277,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
278,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
279,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
280,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
281,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
282,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
283,1557293665844068352,"RT @Pauline35kim: 근데 윤가는 맘 편히 욕하고 비판할 수 있어서 얼마나 다행이냐
이재명이었어봐 팩트로 까도 대리고발장 날아옴",2022-08-10 09:11:57
284,1557293665638223872,@Pray_125 헉!!! 착용하신분이 있었군요!!!!! 좋다니 다행임니다!,2022-08-10 09:11:57
285,1557293678460227584,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:12:00
286,1557293678255042563,RT @hds_earth: 얼마 전 엄마가 빌라 마당에서 낯선 성인남자가 차 밑에 있는 고양이를 우산으로 때리는 걸 발견해서 우리가 키우는 고양인데 왜 때리냐고 소리치자 그 남자가 도망갔다고 한다. 엄마네 빌라는 구조가 특이해서 거주민이 아닌데 외부…,2022-08-10 09:12:00
287,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
288,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
289,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
290,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
291,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
292,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
293,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
294,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
295,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
296,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
297,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
298,1557293665844068352,"RT @Pauline35kim: 근데 윤가는 맘 편히 욕하고 비판할 수 있어서 얼마나 다행이냐
이재명이었어봐 팩트로 까도 대리고발장 날아옴",2022-08-10 09:11:57
299,1557293665638223872,@Pray_125 헉!!! 착용하신분이 있었군요!!!!! 좋다니 다행임니다!,2022-08-10 09:11:57
300,1557293678460227584,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:12:00
301,1557293678255042563,RT @hds_earth: 얼마 전 엄마가 빌라 마당에서 낯선 성인남자가 차 밑에 있는 고양이를 우산으로 때리는 걸 발견해서 우리가 키우는 고양인데 왜 때리냐고 소리치자 그 남자가 도망갔다고 한다. 엄마네 빌라는 구조가 특이해서 거주민이 아닌데 외부…,2022-08-10 09:12:00
302,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
303,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
304,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
305,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
306,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
307,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
308,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
309,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
310,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
311,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
312,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
313,1557293665844068352,"RT @Pauline35kim: 근데 윤가는 맘 편히 욕하고 비판할 수 있어서 얼마나 다행이냐
이재명이었어봐 팩트로 까도 대리고발장 날아옴",2022-08-10 09:11:57
314,1557293665638223872,@Pray_125 헉!!! 착용하신분이 있었군요!!!!! 좋다니 다행임니다!,2022-08-10 09:11:57
315,1557293678460227584,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:12:00
316,1557293678255042563,RT @hds_earth: 얼마 전 엄마가 빌라 마당에서 낯선 성인남자가 차 밑에 있는 고양이를 우산으로 때리는 걸 발견해서 우리가 키우는 고양인데 왜 때리냐고 소리치자 그 남자가 도망갔다고 한다. 엄마네 빌라는 구조가 특이해서 거주민이 아닌데 외부…,2022-08-10 09:12:00
317,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
318,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
319,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
320,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
321,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
322,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
323,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
324,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
325,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
326,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
327,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
328,1557293665844068352,"RT @Pauline35kim: 근데 윤가는 맘 편히 욕하고 비판할 수 있어서 얼마나 다행이냐
이재명이었어봐 팩트로 까도 대리고발장 날아옴",2022-08-10 09:11:57
329,1557293665638223872,@Pray_125 헉!!! 착용하신분이 있었군요!!!!! 좋다니 다행임니다!,2022-08-10 09:11:57
330,1557293678460227584,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:12:00
331,1557293678255042563,RT @hds_earth: 얼마 전 엄마가 빌라 마당에서 낯선 성인남자가 차 밑에 있는 고양이를 우산으로 때리는 걸 발견해서 우리가 키우는 고양인데 왜 때리냐고 소리치자 그 남자가 도망갔다고 한다. 엄마네 빌라는 구조가 특이해서 거주민이 아닌데 외부…,2022-08-10 09:12:00
332,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
333,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
334,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
335,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
336,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
337,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
338,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
339,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
340,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
341,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
342,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
343,1557293665844068352,"RT @Pauline35kim: 근데 윤가는 맘 편히 욕하고 비판할 수 있어서 얼마나 다행이냐
이재명이었어봐 팩트로 까도 대리고발장 날아옴",2022-08-10 09:11:57
344,1557293665638223872,@Pray_125 헉!!! 착용하신분이 있었군요!!!!! 좋다니 다행임니다!,2022-08-10 09:11:57
345,1557293678460227584,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:12:00
346,1557293678255042563,RT @hds_earth: 얼마 전 엄마가 빌라 마당에서 낯선 성인남자가 차 밑에 있는 고양이를 우산으로 때리는 걸 발견해서 우리가 키우는 고양인데 왜 때리냐고 소리치자 그 남자가 도망갔다고 한다. 엄마네 빌라는 구조가 특이해서 거주민이 아닌데 외부…,2022-08-10 09:12:00
347,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
348,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
349,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
350,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
351,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
352,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
353,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
354,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
355,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
356,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
357,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
358,1557293665844068352,"RT @Pauline35kim: 근데 윤가는 맘 편히 욕하고 비판할 수 있어서 얼마나 다행이냐
이재명이었어봐 팩트로 까도 대리고발장 날아옴",2022-08-10 09:11:57
359,1557293665638223872,@Pray_125 헉!!! 착용하신분이 있었군요!!!!! 좋다니 다행임니다!,2022-08-10 09:11:57
360,1557293678460227584,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:12:00
361,1557293678255042563,RT @hds_earth: 얼마 전 엄마가 빌라 마당에서 낯선 성인남자가 차 밑에 있는 고양이를 우산으로 때리는 걸 발견해서 우리가 키우는 고양인데 왜 때리냐고 소리치자 그 남자가 도망갔다고 한다. 엄마네 빌라는 구조가 특이해서 거주민이 아닌데 외부…,2022-08-10 09:12:00
362,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
363,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
364,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
365,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
366,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
367,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
368,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
369,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
370,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
371,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
372,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
